85  12 300.000000 -1.000000 0.550000 0.550000 0.100000 5.000000 0.000000 -42824.333316 -9.205512 0.000000
86  9 300.000000 -1.000000 0.450000 0.450000 0.100000 5.000000 0.000000 -42606.941496 -5.622051 0.000000
87  9 300.000000 -1.000000 0.450000 0.450000 0.100000 5.000000 0.000000 -42713.531168 -2.946771 0.000000
88  5 300.000000 -1.000000 0.250000 0.250000 0.100000 5.000000 0.000000 -42750.928960 2.787474 0.000000
89  4 300.000000 -1.000000 0.200000 0.200000 0.100000 5.000000 0.000000 -42783.274384 -4.357826 0.000000
90  7 300.000000 -1.000000 0.350000 0.350000 0.100000 5.000000 0.000000 -42655.432602 -11.192831 0.000000
91  10 300.000000 -1.000000 0.500000 0.500000 0.100000 5.000000 0.000000 -42755.024417 -11.737505 0.000000
92  19 300.000000 -1.000000 0.900000 0.900000 0.100000 5.000000 0.000000 -42858.486379 -13.357016 0.000000
93  15 300.000000 -1.000000 0.700000 0.700000 0.100000 5.000000 0.000000 -42651.564336 -15.864948 0.000000
94  14 300.000000 -1.000000 0.650000 0.650000 0.100000 5.000000 0.000000 -42748.050175 -8.544314 0.000000
95  12 300.000000 -1.000000 0.550000 0.550000 0.100000 5.000000 0.000000 -42708.844876 -8.729710 0.000000
96  11 300.000000 -1.000000 0.500000 0.500000 0.100000 5.000000 0.000000 -42750.379693 -5.337616 0.000000
97  9 300.000000 -1.000000 0.450000 0.450000 0.100000 5.000000 0.000000 -42617.933994 -8.639485 0.000000
98  11 300.000000 -1.000000 0.500000 0.500000 0.100000 5.000000 0.000000 -42806.701403 -7.667244 0.000000
99  14 300.000000 -1.000000 0.650000 0.650000 0.100000 5.000000 0.000000 -42689.850994 -7.503069 0.000000
100 7 300.000000 -1.000000 0.350000 0.350000 0.100000 5.000000 0.000000 -42781.160657 -6.744350 0.000000
101 9 300.000000 -1.000000 0.450000 0.450000 0.100000 5.000000 0.000000 -42831.760512 -10.096022 0.000000
102 13 300.000000 -1.000000 0.600000 0.600000 0.100000 5.000000 0.000000 -42785.338488 -10.877292 0.000000
103 18 300.000000 -1.000000 0.850000 0.850000 0.100000 5.000000 0.000000 -42749.620253 -14.195035 0.000000
104 16 300.000000 -1.000000 0.750000 0.750000 0.100000 5.000000 0.000000 -42795.945107 -22.825782 0.000000
105 21 300.000000 -1.000000 1.000000 1.000000 0.100000 5.000000 0.000000 -42857.844894 -14.238315 0.000000
106 17 300.000000 -1.000000 0.800000 0.800000 0.100000 5.000000 0.000000 -42884.350527 -10.719205 0.000000
107 14 300.000000 -1.000000 0.650000 0.650000 0.100000 5.000000 0.000000 -42735.838968 -7.788017 0.000000
108 7 300.000000 -1.000000 0.350000 0.350000 0.100000 5.000000 0.000000 -42693.403055 -7.287302 0.000000
109 14 300.000000 -1.000000 0.650000 0.650000 0.100000 5.000000 0.000000 -42869.180030 -8.824276 0.000000
110 13 300.000000 -1.000000 0.600000 0.600000 0.100000 5.000000 0.000000 -42629.037783 -10.309887 0.000000
111 11 300.000000 -1.000000 0.500000 0.500000 0.100000 5.000000 0.000000 -42710.931491 -9.266474 0.000000
112 13 300.000000 -1.000000 0.600000 0.600000 0.100000 5.000000 0.000000 -42699.738034 -11.832947 0.000000
113 14 300.000000 -1.000000 0.650000 0.650000 0.100000 5.000000 0.000000 -42844.482748 -15.168778 0.000000
114 19 300.000000 -1.000000 0.900000 0.900000 0.100000 5.000000 0.000000 -42700.878814 -16.640322 0.000000
115 19 300.000000 -1.000000 0.900000 0.900000 0.100000 5.000000 0.000000 -42826.274460 -15.162253 0.000000
116 20 300.000000 -1.000000 0.950000 0.950000 0.100000 5.000000 0.000000 -42671.455322 -16.945157 0.000000
117 17 300.000000 -1.000000 0.800000 0.800000 0.100000 5.000000 0.000000 -42877.734699 -9.024941 0.000000
118 12 300.000000 -1.000000 0.550000 0.550000 0.100000 5.000000 0.000000 -42725.260664 -9.110319 0.000000
119 14 300.000000 -1.000000 0.650000 0.650000 0.100000 5.000000 0.000000 -42678.177310 -10.310490 0.000000
120 18 300.000000 -1.000000 0.850000 0.850000 0.100000 5.000000 0.000000 -42708.164014 -12.390934 0.000000
121 17 300.000000 -1.000000 0.800000 0.800000 0.100000 5.000000 0.000000 -42729.507646 -7.751772 0.000000
122 13 300.000000 -1.000000 0.600000 0.600000 0.100000 5.000000 0.000000 -42778.763254 -10.565411 0.000000
123 18 300.000000 -1.000000 0.850000 0.850000 0.100000 5.000000 0.000000 -42770.851855 -12.090217 0.000000
124 18 300.000000 -1.000000 0.850000 0.850000 0.100000 5.000000 0.000000 -42774.460751 -17.711396 0.000000
125 19 300.000000 -1.000000 0.900000 0.900000 0.100000 5.000000 0.000000 -42577.853478 -17.261349 0.000000
126 21 300.000000 -1.000000 1.000000 1.000000 0.100000 5.000000 0.000000 -42905.798371 -16.792938 0.000000
127 16 300.000000 -1.000000 0.750000 0.750000 0.100000 5.000000 0.000000 -42669.671542 -13.160014 0.000000
128 11 300.000000 -1.000000 0.500000 0.500000 0.100000 5.000000 0.000000 -42778.465118 -11.017349 0.000000
129 17 300.000000 -1.000000 0.800000 0.800000 0.100000 5.000000 0.000000 -42569.705369 -13.713850 0.000000
130 17 300.000000 -1.000000 0.800000 0.800000 0.100000 5.000000 0.000000 -42756.850520 -13.937607 0.000000
131 13 300.000000 -1.000000 0.600000 0.600000 0.100000 5.000000 0.000000 -42794.319449 -12.489957 0.000000
132 16 300.000000 -1.000000 0.750000 0.750000 0.100000 5.000000 0.000000 -42761.154618 -15.602363 0.000000
133 21 300.000000 -1.000000 1.000000 1.000000 0.100000 5.000000 0.000000 -42767.510023 -17.143688 0.000000
134 14 300.000000 -1.000000 0.650000 0.650000 0.100000 5.000000 0.000000 -42777.860428 -10.268257 0.000000
135 13 300.000000 -1.000000 0.600000 0.600000 0.100000 5.000000 0.000000 -42664.549098 -8.053294 0.000000
136 9 300.000000 -1.000000 0.450000 0.450000 0.100000 5.000000 0.000000 -42813.678262 -2.783921 0.000000
137 11 300.000000 -1.000000 0.500000 0.500000 0.100000 5.000000 0.000000 -42618.065795 -4.802142 0.000000
138 9 300.000000 -1.000000 0.450000 0.450000 0.100000 5.000000 0.000000 -42817.511016 -7.695598 0.000000
139 7 300.000000 -1.000000 0.350000 0.350000 0.100000 5.000000 0.000000 -42724.968011 -6.066791 0.000000
140 7 300.000000 -1.000000 0.350000 0.350000 0.100000 5.000000 0.000000 -42576.713975 -4.379544 0.000000
141 10 300.000000 -1.000000 0.500000 0.500000 0.100000 5.000000 0.000000 -42710.753981 -2.675595 0.000000
142 14 300.000000 -1.000000 0.650000 0.650000 0.100000 5.000000 0.000000 -42768.869210 -7.039553 0.000000
143 11 300.000000 -1.000000 0.500000 0.500000 0.100000 5.000000 0.000000 -42768.285361 -6.659936 0.000000
144 11 300.000000 -1.000000 0.500000 0.500000 0.100000 5.000000 0.000000 -42771.081114 -8.552793 0.000000
145 9 300.000000 -1.000000 0.450000 0.450000 0.100000 5.000000 0.000000 -42664.118781 -6.527022 0.000000
146 10 300.000000 -1.000000 0.500000 0.500000 0.100000 5.000000 0.000000 -42619.700467 -1.808951 0.000000
147 8 300.000000 -1.000000 0.400000 0.400000 0.100000 5.000000 0.000000 -42767.801970 -7.888739 0.000000
148 11 300.000000 -1.000000 0.500000 0.500000 0.100000 5.000000 0.000000 -42687.254227 -5.481052 0.000000
149 13 300.000000 -1.000000 0.600000 0.600000 0.100000 5.000000 0.000000 -42638.445107 -5.480652 0.000000
150 12 300.000000 -1.000000 0.550000 0.550000 0.100000 5.000000 0.000000 -42477.036325 -7.067877 0.000000
151 12 300.000000 -1.000000 0.550000 0.550000 0.100000 5.000000 0.000000 -42767.096352 -5.859714 0.000000
152 10 300.000000 -1.000000 0.500000 0.500000 0.100000 5.000000 0.000000 -42703.105894 -4.704052 0.000000
153 8 300.000000 -1.000000 0.400000 0.400000 0.100000 5.000000 0.000000 -42675.032105 -5.151270 0.000000
154 6 300.000000 -1.000000 0.300000 0.300000 0.100000 5.000000 0.000000 -42660.176483 -7.674947 0.000000
155 11 300.000000 -1.000000 0.500000 0.500000 0.100000 5.000000 0.000000 -42774.437062 -9.340783 0.000000
156 14 300.000000 -1.000000 0.650000 0.650000 0.100000 5.000000 0.000000 -42797.006116 -17.050253 0.000000
157 19 300.000000 -1.000000 0.900000 0.900000 0.100000 5.000000 0.000000 -42758.701561 -11.427884 0.000000
158 10 300.000000 -1.000000 0.500000 0.500000 0.100000 5.000000 0.000000 -42846.194515 -9.402038 0.000000
159 7 300.000000 -1.000000 0.350000 0.350000 0.100000 5.000000 0.000000 -42781.758672 -7.495073 0.000000
160 17 300.000000 -1.000000 0.800000 0.800000 0.100000 5.000000 0.000000 -42745.754338 -11.721082 0.000000
161 14 300.000000 -1.000000 0.650000 0.650000 0.100000 5.000000 0.000000 -42876.408554 -6.967503 0.000000
162 5 300.000000 -1.000000 0.250000 0.250000 0.100000 5.000000 0.000000 -42778.999718 -5.256216 0.000000
163 6 300.000000 -1.000000 0.300000 0.300000 0.100000 5.000000 0.000000 -42829.650368 2.416272 0.000000
164 6 300.000000 -1.000000 0.300000 0.300000 0.100000 5.000000 0.000000 -42627.649679 -4.198254 0.000000
165 9 300.000000 -1.000000 0.450000 0.450000 0.100000 5.000000 0.000000 -42743.130941 -10.788787 0.000000
166 14 300.000000 -1.000000 0.650000 0.650000 0.100000 5.000000 0.000000 -42659.116189 -10.607047 0.000000
167 14 300.000000 -1.000000 0.650000 0.650000 0.100000 5.000000 0.000000 -42673.852386 -8.694398 0.000000
168 16 300.000000 -1.000000 0.750000 0.750000 0.100000 5.000000 0.000000 -42785.919549 -17.277946 0.000000
169 19 300.000000 -1.000000 0.900000 0.900000 0.100000 5.000000 0.000000 -42725.408893 -21.998293 0.000000
170 20 300.000000 -1.000000 0.950000 0.950000 0.100000 5.000000 0.000000 -42719.092107 -20.016017 0.000000
171 21 300.000000 -1.000000 1.000000 1.000000 0.100000 5.000000 0.000000 -42694.554101 -16.596433 0.000000
172 18 300.000000 -1.000000 0.850000 0.850000 0.100000 5.000000 0.000000 -42625.395605 -10.650182 0.000000
173 17 300.000000 -1.000000 0.800000 0.800000 0.100000 5.000000 0.000000 -42716.054254 -20.395835 0.000000
174 21 300.000000 -1.000000 1.000000 1.000000 0.100000 5.000000 0.000000 -42673.204310 -22.181930 0.000000
175 14 300.000000 -1.000000 0.650000 0.650000 0.100000 5.000000 0.000000 -42688.222779 -11.023950 0.000000
176 9 300.000000 -1.000000 0.450000 0.450000 0.100000 5.000000 0.000000 -42623.041464 -2.437168 0.000000
177 11 300.000000 -1.000000 0.500000 0.500000 0.100000 5.000000 0.000000 -42838.667199 -9.880423 0.000000
178 15 300.000000 -1.000000 0.700000 0.700000 0.100000 5.000000 0.000000 -42736.723379 -7.089446 0.000000
179 7 300.000000 -1.000000 0.350000 0.350000 0.100000 5.000000 0.000000 -42802.575879 -9.418657 0.000000
180 8 300.000000 -1.000000 0.400000 0.400000 0.100000 5.000000 0.000000 -42594.901629 -8.538071 0.000000
181 15 300.000000 -1.000000 0.700000 0.700000 0.100000 5.000000 0.000000 -42826.921730 -5.367427 0.000000
182 10 300.000000 -1.000000 0.500000 0.500000 0.100000 5.000000 0.000000 -42793.647694 -5.201582 0.000000
183 12 300.000000 -1.000000 0.550000 0.550000 0.100000 5.000000 0.000000 -42571.705093 -11.685726 0.000000
184 13 300.000000 -1.000000 0.600000 0.600000 0.100000 5.000000 0.000000 -42788.925438 -13.241155 0.000000
185 17 300.000000 -1.000000 0.800000 0.800000 0.100000 5.000000 0.000000 -42745.578915 -13.868473 0.000000
186 19 300.000000 -1.000000 0.900000 0.900000 0.100000 5.000000 0.000000 -42640.938206 -17.747576 0.000000
187 17 300.000000 -1.000000 0.800000 0.800000 0.100000 5.000000 0.000000 -42864.851654 -14.429403 0.000000
188 19 300.000000 -1.000000 0.900000 0.900000 0.100000 5.000000 0.000000 -42805.169936 -15.205523 0.000000
189 21 300.000000 -1.000000 1.000000 1.000000 0.100000 5.000000 0.000000 -42871.334889 -14.213967 0.000000
190 19 300.000000 -1.000000 0.900000 0.900000 0.100000 5.000000 0.000000 -42575.799444 -14.766175 0.000000
191 20 300.000000 -1.000000 0.950000 0.950000 0.100000 5.000000 0.000000 -42852.024625 -20.243982 0.000000
192 21 300.000000 -1.000000 1.000000 1.000000 0.100000 5.000000 0.000000 -42642.214369 -19.283111 0.000000
193 19 300.000000 -1.000000 0.900000 0.900000 0.100000 5.000000 0.000000 -42667.989813 -15.634453 0.000000
194 17 300.000000 -1.000000 0.800000 0.800000 0.100000 5.000000 0.000000 -42634.642779 -12.869261 0.000000
195 13 300.000000 -1.000000 0.600000 0.600000 0.100000 5.000000 0.000000 -42676.365610 -9.726522 0.000000
196 8 300.000000 -1.000000 0.400000 0.400000 0.100000 5.000000 0.000000 -42648.202274 6.350224 0.000000
197 2 300.000000 -1.000000 0.100000 0.100000 0.100000 5.000000 0.000000 -42897.294253 13.675702 0.000000
198 2 300.000000 -1.000000 0.100000 0.100000 0.100000 5.000000 0.000000 -43006.666185 -7.579224 0.000000
199 13 300.000000 -1.000000 0.600000 0.600000 0.100000 5.000000 0.000000 -42665.629037 -11.732870 0.000000
200 11 300.000000 -1.000000 0.500000 0.500000 0.100000 5.000000 0.000000 -42699.739959 -7.551732 0.000000
201 9 300.000000 -1.000000 0.450000 0.450000 0.100000 5.000000 0.000000 -42759.144779 -4.832432 0.000000
202 4 300.000000 -1.000000 0.200000 0.200000 0.100000 5.000000 0.000000 -42645.492641 12.008231 0.000000
203 3 300.000000 -1.000000 0.150000 0.150000 0.100000 5.000000 0.000000 -42624.710152 0.675558 0.000000
204 6 300.000000 -1.000000 0.300000 0.300000 0.100000 5.000000 0.000000 -42749.158045 -1.085415 0.000000
205 6 300.000000 -1.000000 0.300000 0.300000 0.100000 5.000000 0.000000 -42913.707712 -4.455401 0.000000
206 6 300.000000 -1.000000 0.300000 0.300000 0.100000 5.000000 0.000000 -42789.847594 2.601264 0.000000
207 7 300.000000 -1.000000 0.350000 0.350000 0.100000 5.000000 0.000000 -42638.088499 -5.397422 0.000000
208 12 300.000000 -1.000000 0.550000 0.550000 0.100000 5.000000 0.000000 -42729.762717 -10.744396 0.000000
209 14 300.000000 -1.000000 0.650000 0.650000 0.100000 5.000000 0.000000 -42679.742480 -16.078900 0.000000
210 16 300.000000 -1.000000 0.750000 0.750000 0.100000 5.000000 0.000000 -42521.294450 -13.886542 0.000000
211 20 300.000000 -1.000000 0.950000 0.950000 0.100000 5.000000 0.000000 -42730.860549 -25.840683 0.000000
212 20 300.000000 -1.000000 0.950000 0.950000 0.100000 5.000000 0.000000 -42823.000961 -16.283532 0.000000
213 18 300.000000 -1.000000 0.850000 0.850000 0.100000 5.000000 0.000000 -42729.887188 -11.445707 0.000000
214 13 300.000000 -1.000000 0.600000 0.600000 0.100000 5.000000 0.000000 -42684.714237 -10.430529 0.000000
215 10 300.000000 -1.000000 0.500000 0.500000 0.100000 5.000000 0.000000 -42543.348696 -4.775000 0.000000
216 11 300.000000 -1.000000 0.500000 0.500000 0.100000 5.000000 0.000000 -42748.877075 -6.522181 0.000000
217 10 300.000000 -1.000000 0.500000 0.500000 0.100000 5.000000 0.000000 -42744.513202 -15.557410 0.000000
218 19 300.000000 -1.000000 0.900000 0.900000 0.100000 5.000000 0.000000 -42860.323371 -10.713730 0.000000
219 12 300.000000 -1.000000 0.550000 0.550000 0.100000 5.000000 0.000000 -42882.015644 -8.991102 0.000000
220 14 300.000000 -1.000000 0.650000 0.650000 0.100000 5.000000 0.000000 -42697.589669 -17.075029 0.000000
221 18 300.000000 -1.000000 0.850000 0.850000 0.100000 5.000000 0.000000 -42677.706375 -14.038664 0.000000
222 20 300.000000 -1.000000 0.950000 0.950000 0.100000 5.000000 0.000000 -42900.462026 -19.751522 0.000000
223 19 300.000000 -1.000000 0.900000 0.900000 0.100000 5.000000 0.000000 -42691.945283 -12.687126 0.000000
224 13 300.000000 -1.000000 0.600000 0.600000 0.100000 5.000000 0.000000 -42571.965813 -10.219096 0.000000
225 5 300.000000 -1.000000 0.250000 0.250000 0.100000 5.000000 0.000000 -42790.404089 14.424101 0.000000
226 1 300.000000 -1.000000 0.050000 0.050000 0.100000 5.000000 0.000000 -42845.749354 21.631796 0.000000
227 0 300.000000 -1.000000 0.000000 0.000000 0.100000 5.000000 0.000000 -42610.303875 24.834872 0.000000
228 0 300.000000 -1.000000 0.000000 0.000000 0.100000 5.000000 0.000000 -42746.449983 38.639021 0.000000
229 0 300.000000 -1.000000 0.000000 0.000000 0.100000 5.000000 0.000000 -42703.080818 10.858179 0.000000
230 2 300.000000 -1.000000 0.100000 0.100000 0.100000 5.000000 0.000000 -42715.798756 -1.278359 0.000000
231 12 300.000000 -1.000000 0.550000 0.550000 0.100000 5.000000 0.000000 -42836.382862 -13.452342 0.000000
232 13 300.000000 -1.000000 0.600000 0.600000 0.100000 5.000000 0.000000 -42928.917300 -6.622684 0.000000
233 11 300.000000 -1.000000 0.500000 0.500000 0.100000 5.000000 0.000000 -42758.382048 -6.337083 0.000000
234 9 300.000000 -1.000000 0.450000 0.450000 0.100000 5.000000 0.000000 -42836.361632 -10.469545 0.000000
235 14 300.000000 -1.000000 0.650000 0.650000 0.100000 5.000000 0.000000 -42803.587108 -9.162304 0.000000
236 17 300.000000 -1.000000 0.800000 0.800000 0.100000 5.000000 0.000000 -42497.988273 -9.618494 0.000000
237 13 300.000000 -1.000000 0.600000 0.600000 0.100000 5.000000 0.000000 -42745.098937 -21.426138 0.000000
238 21 300.000000 -1.000000 1.000000 1.000000 0.100000 5.000000 0.000000 -42912.531170 -21.329826 0.000000
239 20 300.000000 -1.000000 0.950000 0.950000 0.100000 5.000000 0.000000 -42587.029260 -14.507041 0.000000
240 18 300.000000 -1.000000 0.850000 0.850000 0.100000 5.000000 0.000000 -42923.744022 -12.630124 0.000000
241 18 300.000000 -1.000000 0.850000 0.850000 0.100000 5.000000 0.000000 -42414.499704 -20.331716 0.000000
