59  18 300.000000 -1.000000 0.737000 0.804000 0.400000 2.000000 0.000000 -31924.337242 -17.960035 0.000000
60  16 300.000000 -1.000000 0.450000 0.737000 0.400000 2.000000 0.000000 -31858.522047 -19.012086 0.000000
61  14 300.000000 -1.000000 0.270000 0.737000 0.400000 2.000000 0.000000 -31977.015297 -17.141841 0.000000
62  14 300.000000 -1.000000 0.270000 0.737000 0.400000 2.000000 0.000000 -31678.124604 -14.028186 0.000000
63  12 300.000000 -1.000000 0.090000 0.737000 0.400000 2.000000 0.000000 -31677.493645 -0.962288 0.000000
64  11 300.000000 -1.000000 0.000000 0.737000 0.400000 2.000000 0.000000 -31844.617005 3.397313 0.000000
65  10 300.000000 -1.000000 0.000000 0.670000 0.400000 2.000000 0.000000 -31782.278594 -8.871509 0.000000
66  11 300.000000 -1.000000 0.000000 0.737000 0.400000 2.000000 0.000000 -31803.512933 2.233865 0.000000
67  11 300.000000 -1.000000 0.000000 0.737000 0.400000 2.000000 0.000000 -31720.843335 -6.532670 0.000000
68  11 300.000000 -1.000000 0.000000 0.737000 0.400000 2.000000 0.000000 -31640.745343 -14.555993 0.000000
69  14 300.000000 -1.000000 0.270000 0.737000 0.400000 2.000000 0.000000 -31889.913087 -13.290614 0.000000
70  16 300.000000 -1.000000 0.450000 0.737000 0.400000 2.000000 0.000000 -31705.750167 -22.148709 0.000000
71  20 300.000000 -1.000000 0.938000 0.938000 0.400000 2.000000 0.000000 -31818.868803 -31.570279 0.000000
72  20 300.000000 -1.000000 0.938000 0.938000 0.400000 2.000000 0.000000 -31636.181508 -38.582154 0.000000
73  20 300.000000 -1.000000 0.938000 0.938000 0.400000 2.000000 0.000000 -31825.078367 -34.534311 0.000000
74  18 300.000000 -1.000000 0.737000 0.804000 0.400000 2.000000 0.000000 -31664.975721 -24.348530 0.000000
75  19 300.000000 -1.000000 0.804000 0.871000 0.400000 2.000000 0.000000 -31712.594045 -27.672575 0.000000
76  17 300.000000 -1.000000 0.603000 0.737000 0.400000 2.000000 0.000000 -31709.178935 -23.041629 0.000000
77  17 300.000000 -1.000000 0.603000 0.737000 0.400000 2.000000 0.000000 -31875.212958 -21.041442 0.000000
78  16 300.000000 -1.000000 0.450000 0.737000 0.400000 2.000000 0.000000 -31817.143837 -19.436360 0.000000
79  14 300.000000 -1.000000 0.270000 0.737000 0.400000 2.000000 0.000000 -31700.281633 -16.804327 0.000000
80  16 300.000000 -1.000000 0.450000 0.737000 0.400000 2.000000 0.000000 -31828.585111 -17.197033 0.000000
81  14 300.000000 -1.000000 0.270000 0.737000 0.400000 2.000000 0.000000 -31627.009982 -9.025335 0.000000
82  14 300.000000 -1.000000 0.270000 0.737000 0.400000 2.000000 0.000000 -31746.663982 -17.958769 0.000000
83  11 300.000000 -1.000000 0.000000 0.737000 0.400000 2.000000 0.000000 -31594.040398 -7.848618 0.000000
84  10 300.000000 -1.000000 0.000000 0.670000 0.400000 2.000000 0.000000 -31730.478812 -7.474568 0.000000
85  11 300.000000 -1.000000 0.000000 0.737000 0.400000 2.000000 0.000000 -31670.469196 2.292783 0.000000
86  11 300.000000 -1.000000 0.000000 0.737000 0.400000 2.000000 0.000000 -31735.519668 -5.599745 0.000000
87  9 300.000000 -1.000000 0.000000 0.603000 0.400000 2.000000 0.000000 -31935.093547 22.100914 0.000000
88  10 300.000000 -1.000000 0.000000 0.670000 0.400000 2.000000 0.000000 -31673.231919 -1.560186 0.000000
89  10 300.000000 -1.000000 0.000000 0.670000 0.400000 2.000000 0.000000 -31712.627971 -0.715965 0.000000
90  10 300.000000 -1.000000 0.000000 0.670000 0.400000 2.000000 0.000000 -31661.995687 -8.553547 0.000000
91  10 300.000000 -1.000000 0.000000 0.670000 0.400000 2.000000 0.000000 -31823.219772 -6.257601 0.000000
92  12 300.000000 -1.000000 0.090000 0.737000 0.400000 2.000000 0.000000 -31789.455694 -5.670394 0.000000
93  10 300.000000 -1.000000 0.000000 0.670000 0.400000 2.000000 0.000000 -31839.717991 -0.410265 0.000000
94  10 300.000000 -1.000000 0.000000 0.670000 0.400000 2.000000 0.000000 -31718.957794 3.371204 0.000000
95  11 300.000000 -1.000000 0.000000 0.737000 0.400000 2.000000 0.000000 -31719.080462 -5.157323 0.000000
96  10 300.000000 -1.000000 0.000000 0.670000 0.400000 2.000000 0.000000 -31933.554611 4.042101 0.000000
97  9 300.000000 -1.000000 0.000000 0.603000 0.400000 2.000000 0.000000 -31707.771053 -4.922415 0.000000
98  14 300.000000 -1.000000 0.270000 0.737000 0.400000 2.000000 0.000000 -31733.575578 -14.114615 0.000000
99  14 300.000000 -1.000000 0.270000 0.737000 0.400000 2.000000 0.000000 -31730.797190 -15.711577 0.000000
100 16 300.000000 -1.000000 0.450000 0.737000 0.400000 2.000000 0.000000 -31699.917078 -18.298749 0.000000
101 15 300.000000 -1.000000 0.360000 0.737000 0.400000 2.000000 0.000000 -31867.434838 -19.680737 0.000000
102 17 300.000000 -1.000000 0.603000 0.737000 0.400000 2.000000 0.000000 -31798.373360 -16.811373 0.000000
103 14 300.000000 -1.000000 0.270000 0.737000 0.400000 2.000000 0.000000 -31732.451117 -22.831697 0.000000
104 17 300.000000 -1.000000 0.603000 0.737000 0.400000 2.000000 0.000000 -31685.565482 -30.169687 0.000000
105 19 300.000000 -1.000000 0.804000 0.871000 0.400000 2.000000 0.000000 -31861.151719 -34.109129 0.000000
106 20 300.000000 -1.000000 0.938000 0.938000 0.400000 2.000000 0.000000 -31903.553944 -37.136186 0.000000
107 21 300.000000 -1.000000 1.000000 1.000000 0.400000 2.000000 0.000000 -31876.235287 -33.319624 0.000000
108 21 300.000000 -1.000000 1.000000 1.000000 0.400000 2.000000 0.000000 -31741.681937 -36.223929 0.000000
109 21 300.000000 -1.000000 1.000000 1.000000 0.400000 2.000000 0.000000 -31779.167730 -35.559164 0.000000
110 21 300.000000 -1.000000 1.000000 1.000000 0.400000 2.000000 0.000000 -31883.638233 -34.803626 0.000000
111 20 300.000000 -1.000000 0.938000 0.938000 0.400000 2.000000 0.000000 -31880.682134 -35.869720 0.000000
112 21 300.000000 -1.000000 1.000000 1.000000 0.400000 2.000000 0.000000 -31802.197081 -33.793961 0.000000
113 20 300.000000 -1.000000 0.938000 0.938000 0.400000 2.000000 0.000000 -31763.144943 -41.584616 0.000000
114 21 300.000000 -1.000000 1.000000 1.000000 0.400000 2.000000 0.000000 -31836.745595 -33.667611 0.000000
115 20 300.000000 -1.000000 0.938000 0.938000 0.400000 2.000000 0.000000 -31944.938681 -32.617181 0.000000
116 20 300.000000 -1.000000 0.938000 0.938000 0.400000 2.000000 0.000000 -31856.838032 -27.067710 0.000000
117 17 300.000000 -1.000000 0.603000 0.737000 0.400000 2.000000 0.000000 -31743.626799 -18.614394 0.000000
118 14 300.000000 -1.000000 0.270000 0.737000 0.400000 2.000000 0.000000 -31695.060876 -20.866516 0.000000
119 15 300.000000 -1.000000 0.360000 0.737000 0.400000 2.000000 0.000000 -31609.077511 -12.502193 0.000000
120 13 300.000000 -1.000000 0.170000 0.737000 0.400000 2.000000 0.000000 -31785.757379 -4.909370 0.000000
121 14 300.000000 -1.000000 0.270000 0.737000 0.400000 2.000000 0.000000 -31735.540702 -17.745108 0.000000
122 14 300.000000 -1.000000 0.270000 0.737000 0.400000 2.000000 0.000000 -31755.126404 -15.081370 0.000000
123 14 300.000000 -1.000000 0.270000 0.737000 0.400000 2.000000 0.000000 -31776.775807 -9.512448 0.000000
124 15 300.000000 -1.000000 0.360000 0.737000 0.400000 2.000000 0.000000 -31804.611069 -15.198976 0.000000
125 8 300.000000 -1.000000 0.000000 0.536000 0.400000 2.000000 0.000000 -31759.127734 3.181353 0.000000
126 9 300.000000 -1.000000 0.000000 0.603000 0.400000 2.000000 0.000000 -31711.531123 -1.963194 0.000000
127 11 300.000000 -1.000000 0.000000 0.737000 0.400000 2.000000 0.000000 -31722.026858 -1.254523 0.000000
128 13 300.000000 -1.000000 0.170000 0.737000 0.400000 2.000000 0.000000 -31765.045487 -10.689308 0.000000
129 14 300.000000 -1.000000 0.270000 0.737000 0.400000 2.000000 0.000000 -31625.299261 -16.924527 0.000000
130 15 300.000000 -1.000000 0.360000 0.737000 0.400000 2.000000 0.000000 -31651.822271 -16.423012 0.000000
131 14 300.000000 -1.000000 0.270000 0.737000 0.400000 2.000000 0.000000 -31704.803792 -16.112712 0.000000
132 17 300.000000 -1.000000 0.603000 0.737000 0.400000 2.000000 0.000000 -31833.168468 -26.610155 0.000000
133 19 300.000000 -1.000000 0.804000 0.871000 0.400000 2.000000 0.000000 -31682.118840 -26.954036 0.000000
134 18 300.000000 -1.000000 0.737000 0.804000 0.400000 2.000000 0.000000 -31810.468793 -20.569486 0.000000
135 19 300.000000 -1.000000 0.804000 0.871000 0.400000 2.000000 0.000000 -31687.918225 -28.271296 0.000000
136 19 300.000000 -1.000000 0.804000 0.871000 0.400000 2.000000 0.000000 -31798.422579 -27.034185 0.000000
137 20 300.000000 -1.000000 0.938000 0.938000 0.400000 2.000000 0.000000 -31652.439375 -41.902597 0.000000
